"Caesar_DBC" "Caesar_DBG-01" "Caesar_DBG-02" "Caesar_DBG-03" "Caesar_DBG-04" "Caesar_DBG-05" "Caesar_DBG-06" "Caesar_DBG-07" "Hirtius_DBG-08"
"iusserat" 0.00928907604656923 0 0 0.0278784499581823 0 0 0 0.027292576419214 0
"iussisset" 0.00619271736437949 0.0244738130200685 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"labieni" 0 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.027114967462039 0 0.0181950509461426 0
"laboris" 0.012385434728759 0 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"lege" 0.0154817934109487 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"legioni" 0.00309635868218974 0.0122369065100343 0 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0 0
"lucius" 0 0 0 0 0 0.0677874186550976 0 0.0181950509461426 0
"macedoniam" 0.0216745107753282 0 0 0 0 0 0 0 0
"maximum" 0.00309635868218974 0.0367107195301028 0 0 0 0 0 0.027292576419214 0
"mediam" 0.00928907604656923 0 0 0.0278784499581823 0.0218340611353712 0.027114967462039 0 0 0
"mediocri" 0.00619271736437949 0 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"mercatores" 0 0.0122369065100343 0 0.0278784499581823 0.0873362445414847 0 0.0182882223847842 0 0
"mihi" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0 0.0308737264587836
"miles" 0.0154817934109487 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"minime" 0 0.0122369065100343 0.0240558094779889 0.0278784499581823 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"missum" 0.0154817934109487 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"mittere" 0.00619271736437949 0.0122369065100343 0 0.0278784499581823 0 0.027114967462039 0 0 0.0154368632293918
"munitis" 0.00309635868218974 0.0122369065100343 0.0481116189559779 0 0 0.027114967462039 0 0 0.0154368632293918
"muri" 0.00928907604656923 0 0.0481116189559779 0 0 0 0 0.0181950509461426 0
"muris" 0.0154817934109487 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"nominatim" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"nonnullos" 0.012385434728759 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"nostras" 0.012385434728759 0 0.0240558094779889 0 0 0.0135574837310195 0 0.00909752547307132 0
"nuntiatur" 0.012385434728759 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"obtinebant" 0.012385434728759 0.0122369065100343 0 0 0 0 0 0.0181950509461426 0
"obtinuerat" 0.00928907604656923 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"oculis" 0.00928907604656923 0.0122369065100343 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"onerarias" 0.0185781520931385 0 0 0 0.0218340611353712 0 0 0 0
"onerariis" 0.0154817934109487 0 0 0 0.0436681222707424 0 0 0 0
"operum" 0.012385434728759 0 0.0240558094779889 0 0 0 0.0182882223847842 0 0.0154368632293918
"oporteret" 0 0.0611845325501713 0.0481116189559779 0 0 0 0 0 0
"opportunitate" 0.00928907604656923 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"ordinum" 0.00928907604656923 0.0244738130200685 0 0 0 0.027114967462039 0 0 0
"palude" 0 0 0 0 0 0 0 0.0181950509461426 0.0771843161469589
"parati" 0.012385434728759 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0154368632293918
"pares" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"pater" 0.00309635868218974 0.0367107195301028 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"pedibus" 0.00309635868218974 0 0 0.0278784499581823 0.0436681222707424 0.027114967462039 0 0.00909752547307132 0
"perfugis" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"pertinet" 0.00309635868218974 0.0244738130200685 0 0 0 0.027114967462039 0.0365764447695684 0 0
"petebant" 0.00928907604656923 0 0.0240558094779889 0 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"peterent" 0.00928907604656923 0 0 0.0278784499581823 0 0.0406724511930586 0 0 0
"petit" 0.012385434728759 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"polliceri" 0.012385434728759 0 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0 0
"pollicitus" 0 0.0122369065100343 0.0240558094779889 0 0.0436681222707424 0 0 0.00909752547307132 0.0308737264587836
"postremo" 0.00928907604656923 0 0 0 0 0.027114967462039 0 0.0181950509461426 0
"postulabat" 0.00309635868218974 0.0122369065100343 0.0481116189559779 0 0 0 0.0182882223847842 0 0.0308737264587836
"premerentur" 0.00928907604656923 0 0 0 0.0436681222707424 0.0135574837310195 0 0.00909752547307132 0
"primam" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0154368632293918
"prohiberet" 0.0185781520931385 0 0 0 0.0218340611353712 0 0 0 0
"prohiberi" 0.0185781520931385 0 0 0 0 0 0 0 0.0154368632293918
"proxime" 0.00309635868218974 0.0122369065100343 0.0481116189559779 0.0278784499581823 0 0.0135574837310195 0.0182882223847842 0 0
"publice" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"publicum" 0.0154817934109487 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"quaecumque" 0.00309635868218974 0.0244738130200685 0 0.0278784499581823 0 0.027114967462039 0 0 0.0154368632293918
"quoad" 0.00619271736437949 0 0 0 0.0436681222707424 0.027114967462039 0 0 0.0154368632293918
"radicibus" 0.00928907604656923 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"regno" 0.00928907604656923 0.0244738130200685 0 0 0 0.027114967462039 0 0 0
"reliquarum" 0.00619271736437949 0 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0.0308737264587836
"reliquasque" 0.00928907604656923 0.0122369065100343 0 0.0278784499581823 0 0 0.0182882223847842 0.00909752547307132 0
"remittit" 0.00928907604656923 0 0 0 0.0218340611353712 0.027114967462039 0 0.00909752547307132 0
"romanus" 0.00928907604656923 0.0244738130200685 0 0 0 0.027114967462039 0 0 0
"rufus" 0.0216745107753282 0 0 0 0 0 0 0 0
"sabini" 0 0 0 0.0557568999163646 0 0.0677874186550976 0 0 0
"scientia" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0 0 0.00909752547307132 0.0308737264587836
"scire" 0.00309635868218974 0.0367107195301028 0 0 0 0.0135574837310195 0 0 0.0308737264587836
"sentire" 0.00928907604656923 0 0 0.0278784499581823 0.0218340611353712 0 0 0.0181950509461426 0
"siluam" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0731528895391368 0 0
"sinistra" 0.00928907604656923 0.0122369065100343 0.0481116189559779 0 0 0.0135574837310195 0 0 0
"spatii" 0.0154817934109487 0 0 0.0278784499581823 0.0218340611353712 0 0 0 0
"stipendium" 0.012385434728759 0.0367107195301028 0 0 0 0 0 0 0
"suebis" 0 0 0 0 0.109170305676856 0 0.0365764447695684 0 0
"superare" 0.012385434728759 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0.0154368632293918
"suspicatus" 0.012385434728759 0 0 0 0.0436681222707424 0 0.0182882223847842 0 0
"sustinerent" 0.00309635868218974 0 0.0481116189559779 0 0.0218340611353712 0 0 0.0181950509461426 0.0154368632293918
"tandem" 0.00309635868218974 0.0244738130200685 0 0.0278784499581823 0 0.027114967462039 0 0.00909752547307132 0
"tantas" 0.00309635868218974 0 0 0.0278784499581823 0 0 0.0365764447695684 0.0181950509461426 0.0154368632293918
"tanti" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"tantus" 0.0154817934109487 0.0122369065100343 0 0 0 0 0.0182882223847842 0 0
"tempestatem" 0.00619271736437949 0 0 0.0278784499581823 0.0436681222707424 0.0135574837310195 0 0.00909752547307132 0
"temporum" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0
"teneret" 0.00928907604656923 0.0244738130200685 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"tenuit" 0.0154817934109487 0 0 0 0 0.027114967462039 0 0 0
"tigna" 0.0185781520931385 0 0 0 0.0218340611353712 0 0 0 0
"titum" 0 0 0 0 0 0.0135574837310195 0.0365764447695684 0.027292576419214 0.0154368632293918
"titurius" 0 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0.0406724511930586 0.0182882223847842 0 0
"toti" 0.00928907604656923 0.0244738130200685 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"totidem" 0.00309635868218974 0.0122369065100343 0.0481116189559779 0 0 0 0 0.0181950509461426 0.0154368632293918
"totis" 0.00928907604656923 0.0122369065100343 0.0481116189559779 0 0 0 0.0182882223847842 0 0
"trabes" 0.012385434728759 0 0.0240558094779889 0 0 0 0 0.0181950509461426 0
"traduxerat" 0.012385434728759 0 0 0 0 0 0.0365764447695684 0 0.0154368632293918
"treueri" 0 0.0122369065100343 0.0240558094779889 0 0 0.027114967462039 0.0182882223847842 0.0181950509461426 0
"tria" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0 0.0363901018922853 0
"trium" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0 0 0.0308737264587836
"tumulum" 0.0154817934109487 0.0122369065100343 0 0 0 0 0.0182882223847842 0 0
"turmas" 0.00309635868218974 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0617474529175671
"tuto" 0.0154817934109487 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"ualetudine" 0.0154817934109487 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"uallem" 0.00309635868218974 0 0 0.0278784499581823 0 0.0542299349240781 0 0 0.0154368632293918
"uari" 0.0216745107753282 0 0 0 0 0 0 0 0
"uarro" 0.0216745107753282 0 0 0 0 0 0 0 0
"ueniunt" 0.00619271736437949 0 0 0 0.0436681222707424 0 0 0.00909752547307132 0.0308737264587836
"uercingetorige" 0 0 0 0 0 0 0 0.0636826783114993 0
"uesperum" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0 0.0135574837310195 0 0.00909752547307132 0
"ueteres" 0.012385434728759 0.0122369065100343 0 0 0 0 0.0365764447695684 0 0
"ueteribus" 0.012385434728759 0.0244738130200685 0 0 0 0 0.0182882223847842 0 0
"uictis" 0 0.0489476260401371 0.0240558094779889 0.0278784499581823 0 0 0 0.00909752547307132 0
"uictores" 0.00309635868218974 0.0244738130200685 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"uidebant" 0.00928907604656923 0 0 0 0 0 0.0365764447695684 0.00909752547307132 0.0154368632293918
"ullum" 0.00928907604656923 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"unius" 0.0154817934109487 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"uoce" 0.012385434728759 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"uolusenus" 0 0 0 0.0278784499581823 0.0218340611353712 0 0.0182882223847842 0 0.0617474529175671
"utrumque" 0.00928907604656923 0 0 0.0278784499581823 0 0.0406724511930586 0 0 0
"uulnera" 0.012385434728759 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"xiii" 0.012385434728759 0 0 0 0 0 0 0.00909752547307132 0.0308737264587836
"xxii" 0.0216745107753282 0 0 0 0 0 0 0 0
"accessisset" 0 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"accessit" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0 0 0 0
"accidat" 0.00309635868218974 0.0244738130200685 0 0.0278784499581823 0 0 0 0.0181950509461426 0
"addit" 0.00928907604656923 0 0 0 0 0 0 0.027292576419214 0
"adigi" 0.00928907604656923 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0 0 0
"aduersariis" 0.0185781520931385 0 0 0 0 0 0 0 0
"aduersarios" 0.0154817934109487 0 0 0 0 0 0 0.00909752547307132 0
"aduersum" 0.00928907604656923 0.0244738130200685 0 0 0 0.0135574837310195 0 0 0
"aduertit" 0.012385434728759 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"adulescentem" 0 0.0122369065100343 0 0.0278784499581823 0 0 0.0182882223847842 0.027292576419214 0
"aedificia" 0 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"aetatem" 0.00619271736437949 0 0.0240558094779889 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"agit" 0.0185781520931385 0 0 0 0 0 0 0 0
"agminis" 0 0 0.0481116189559779 0 0.0218340611353712 0.027114967462039 0 0 0.0154368632293918
"agrum" 0.00928907604656923 0.0367107195301028 0 0 0 0 0 0 0
"alesiam" 0.00309635868218974 0 0 0 0 0 0 0.0454876273653566 0
"alexandriam" 0.0185781520931385 0 0 0 0 0 0 0 0
"aliam" 0.00619271736437949 0.0122369065100343 0.0481116189559779 0.0278784499581823 0 0 0 0 0
"aliquem" 0.00309635868218974 0.0244738130200685 0 0 0 0.027114967462039 0 0 0.0154368632293918
"allobroges" 0.00928907604656923 0.0122369065100343 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"altitudine" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"ambiorigis" 0 0 0 0 0 0.0135574837310195 0.0548646671543526 0 0.0308737264587836
"amicos" 0.00619271736437949 0.0244738130200685 0 0 0.0218340611353712 0 0 0 0.0154368632293918
"angusto" 0.00928907604656923 0 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0
"animaduersum" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"animus" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0 0.0182882223847842 0.00909752547307132 0
"arboribus" 0.012385434728759 0 0.0240558094779889 0 0 0.0135574837310195 0 0 0
"armatorum" 0 0 0 0.0278784499581823 0.0218340611353712 0 0 0.00909752547307132 0.0463105896881754
"ascendere" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0 0 0.0308737264587836
"asia" 0.0185781520931385 0 0 0 0 0 0 0 0
"attulit" 0.00928907604656923 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0.0154368632293918
"auctoritatis" 0.00309635868218974 0 0 0 0.0218340611353712 0.0406724511930586 0 0.00909752547307132 0
"barbarorum" 0 0 0 0.0278784499581823 0 0 0 0 0.0771843161469589
"belgae" 0 0.0367107195301028 0.0481116189559779 0 0 0 0 0 0.0154368632293918
"belgarum" 0 0.0122369065100343 0.120279047389945 0 0 0 0 0 0
"bellouaci" 0 0 0 0 0 0 0 0.027292576419214 0.0463105896881754
"bibulus" 0.0185781520931385 0 0 0 0 0 0 0 0
"breui" 0.00309635868218974 0.0122369065100343 0 0.0278784499581823 0.0436681222707424 0 0.0182882223847842 0 0
"britanniae" 0.00309635868218974 0 0.0240558094779889 0 0.0655021834061135 0.0135574837310195 0 0 0
"caedes" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0.0363901018922853 0
"calones" 0.00309635868218974 0 0.0721674284339668 0 0 0 0.0365764447695684 0 0
"caninium" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"capiendum" 0.00619271736437949 0 0 0 0 0 0 0.0363901018922853 0
"capitis" 0.012385434728759 0 0 0 0 0 0 0.0181950509461426 0
"capta" 0.00619271736437949 0.0122369065100343 0 0 0 0 0.0548646671543526 0 0
"carnutum" 0 0 0 0 0 0 0.0365764447695684 0.00909752547307132 0.0463105896881754
"castello" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"castellum" 0.0154817934109487 0 0.0240558094779889 0 0 0 0 0 0
"causae" 0.00928907604656923 0.0367107195301028 0 0 0 0 0 0 0
"causas" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0 0.0182882223847842 0 0.0154368632293918
"celerem" 0.0154817934109487 0 0 0 0.0218340611353712 0 0 0 0
"cenabi" 0 0 0 0 0 0 0 0.0454876273653566 0.0154368632293918
"certo" 0.00619271736437949 0 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0.0154368632293918
"circumuenti" 0.00309635868218974 0 0 0.0278784499581823 0 0 0.0182882223847842 0.027292576419214 0
"citerioris" 0.00928907604656923 0.0122369065100343 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"ciuitatium" 0.00928907604656923 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"clamor" 0.00309635868218974 0 0.0240558094779889 0 0 0.0135574837310195 0 0.0181950509461426 0.0154368632293918
"coacta" 0 0 0 0 0.0218340611353712 0 0.0182882223847842 0.0181950509461426 0.0308737264587836
"coegerat" 0.0154817934109487 0 0 0.0278784499581823 0 0 0 0 0
"coegerunt" 0.0154817934109487 0.0122369065100343 0 0 0 0 0 0 0
"coegit" 0.00619271736437949 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0.0154368632293918
"cogere" 0 0 0 0 0 0.027114967462039 0.0182882223847842 0.0181950509461426 0.0154368632293918
"cognoscunt" 0.00619271736437949 0 0 0 0 0 0.0548646671543526 0.00909752547307132 0
"colles" 0.012385434728759 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"collibus" 0.00309635868218974 0 0 0 0.0218340611353712 0.0135574837310195 0 0.027292576419214 0
"comparatis" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"comperit" 0.00309635868218974 0.0122369065100343 0 0 0.0218340611353712 0 0.0182882223847842 0 0.0308737264587836
"compluresque" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"conandum" 0.0185781520931385 0 0 0 0 0 0 0 0
"conaretur" 0.00619271736437949 0.0367107195301028 0 0 0 0 0 0 0.0154368632293918
"concurrunt" 0.00309635868218974 0 0 0 0 0.0135574837310195 0 0.027292576419214 0.0154368632293918
"condicionibus" 0.0154817934109487 0 0 0 0 0.0135574837310195 0 0 0
"coniuncta" 0.0154817934109487 0 0 0 0 0 0 0.00909752547307132 0
"conloquium" 0 0.0734214390602056 0 0 0 0 0 0 0
"consederant" 0.00928907604656923 0.0122369065100343 0 0 0 0 0.0182882223847842 0 0.0154368632293918
"conspicati" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0
"constituerunt" 0.00309635868218974 0.0367107195301028 0.0240558094779889 0 0 0 0.0182882223847842 0 0
"consuerant" 0.00619271736437949 0 0 0.0278784499581823 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"consulere" 0.00928907604656923 0 0 0 0 0.027114967462039 0.0182882223847842 0 0
"contendunt" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"continebantur" 0.00928907604656923 0 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"continentem" 0.00309635868218974 0 0 0 0.0873362445414847 0.0135574837310195 0 0 0
"contineri" 0.00928907604656923 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0.0154368632293918
"contulit" 0.012385434728759 0 0 0 0 0 0.0365764447695684 0 0
"conuenirent" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0.0655021834061135 0 0 0 0
"conuenisse" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0.0308737264587836
"corporis" 0.00309635868218974 0 0 0 0.0218340611353712 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"crates" 0.012385434728759 0 0 0 0 0 0 0.0181950509461426 0
"cuiusquam" 0 0 0 0 0 0 0 0.0181950509461426 0.0617474529175671
"dccc" 0.00928907604656923 0 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"decumana" 0.00928907604656923 0 0.0240558094779889 0.0278784499581823 0 0 0.0182882223847842 0 0
"deditionis" 0.00928907604656923 0 0.0240558094779889 0.0278784499581823 0 0 0 0.00909752547307132 0
"deducit" 0.012385434728759 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"deduxit" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0.0463105896881754
"defenderet" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0
"defendi" 0.00619271736437949 0 0 0 0 0 0 0.027292576419214 0.0154368632293918
"desperatis" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0 0 0.0181950509461426 0
"dicebant" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0 0 0 0.00909752547307132 0
